PRODUCT_NAME,BARCODE_NUMBER,MRP_PRICE,PRODUCT_IMAGE_LINK
"Nestle Milkybar, 14g",8901058872484,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058872484.jpg
"Nestly Milkybar Choo Classic Flavour, 10g",,4.60,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/89008485.jpg
"Amul 99% Cacao Chocolate, 125g",8901262071864,135.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262071864.jpg
"Amul 55% Cocoa Dark Chocolate Bar, 150g",8901262070676,90.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262070676.jpg
"Sunfeast Dark Fantasy Choco Fills Cookies, 350g",8901725111397,117.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725111397.jpg
"Sunfeast Dark Fantasy Choco Fills Cookies, 75g",8901725132873,28.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725132873.jpg
"Amul India Single Origin Milk Chocolate, 125g",8901262072052,75.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262072052.jpg
Bikaji All In One Kuch Kuch 400 g,8906005501288,97.20,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906005501288.jpg
Bikaji Bikaneri Bhujia Sev 400 g,8906005500083,97.20,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906005500083.jpg
Bikaji Kolkata Chanachur 400 g,8906005509260,97.20,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906005509260.png
Bikaji Cornflakes Mix Mastkin 350 g,8906005501585,97.20,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906005501585.jpg
Bikaji Navratna Mix Sub Kuch 400 g,8906005500885,97.20,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906005500885.jpg
Bikaji Kaju Badam Laccha Potato Sticks Mixture 350 g,8906005504241,97.20,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906005504241.png
Gone Mad Ghana Choco Sticks with Choco Cream Inside 300 g Tin,8906065458317,198.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906065458317.jpg
Haldiram`s Bhujia Sev 400 g,8904004400083,85.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400083.jpg
Haldirams Bhujia Sev 1 kg,8904004400069,204.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400069.jpg
Haldirams Bhujia Sev 200 g,8904004400045,44.65,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400045.jpg
Haldirams Moong Dal 1kg,8904004403770,218.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004403770.jpg
Haldirams Khatta Meetha 150 g,8904004401189,28.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004401189.jpg
Haldirams Mixture 150 g,8904004400953,28.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400953.jpg
Haldirams Moong Dal 200 g,8904004403732,47.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004403732.png
Haldirams Tasty Nuts 200 g,8904004403633,42.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004403633.jpg
Haldirams Salted Peanuts 150 g,8904004404647,31.35,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004404647.jpeg
Saloni Ratlami Sev 200 g,8906049067016,45.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906049067016.jpg
Saloni Loung Sev 200 g,8906049067023,45.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906049067023.jpg
"Kissan Sweet and Spicy Sauce, 500g",8901030660320,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901030660320.jpg
Maggi Rich Tomato Ketchup 500 g,8901058101577,95.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058101577.jpg
Maggi Hot & Sweet Tomato Chilli Sauce 500 g,8901058117783,105.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058117783.jpg
Haldirams Badam Halwa 200 g,8904004405613,47.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405613.jpg
Haldirams Mango Halwa 200 g,8904004416466,52.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004416466.jpg
Haldirams Strawberry Halwa 200 g,8904004416572,52.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004416572.jpg
Haldirams Orange Soan Treat ( Papdi) 250 g,8904004405514,61.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405514.jpg
Haldirams Soan Papdi 500 g,8904004405422,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405422.jpg
Haldirams Soan Cake 100 g,8904004405217,33.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405217.jpg
Haldirams Mixture 350 g,8904004400946,61.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400946.jpg
Haldirams Navratan Mix 150 g,8904004401721,42.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004401721.jpg
Haldirams Dry Fruit Mix 150 g,8904004402117,66.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004402117.jpg
haldirams Aloo Bhujia 150 g,8904004400762,33.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400762.jpg
"Lion Dates Syrup, 250g",8906006720220,101.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006720220.jpg
"Sunfeast Moms Magic Cashew & Almond, 50g",8901725135454,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725135454.jpg
"Sunfeast Nice Sugar Sugar Sprinkled Biscuits, 75g",8901725134310,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725134310.jpg
"Amul Basundi Kesar Elaichi, 250ml Tetra",8901262150897,48.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262150897.jpg
"Amul Butter Cookies Oats & Honey, 50g",8901262221047,14.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262221047.jpg
"Hersheys Chocolate Syrup, 623g",8901071706834,180.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901071706834.jpg
Surabhi Red Chilli Sauce 200 g,8906006782372,35.10,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782372.jpg
Surabhi Green Chilli Sauce 200 g,8906006782396,35.10,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782396.jpg
"Surabhi Dark Soy Sauce, 200 g",8906006782389,35.10,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782389.jpg
"Surabhi Original Tomato Ketchup No Onion No Garlic, 200g",8906006782877,31.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782877.png
"Surabhi Classic Tomato Ketchup, 200g",8906006782884,31.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782884.png
"Surabhi Tomato Ketchup No Onion No Garlic, 350g+50g (400g) Pouch",8906006783584,45.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782877_1.png
"Surabhi Original Tomato Ketchup No Onion No Garlic, 1 kg",8906006783614,112.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006782877_2.png
Surabhi Pani Puri Paste1 100 g,8906006786691,22.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006786691.png
"Surabhi Date Tamarind Chutney, 100g",8906006784437,25.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906006784437.jpg
"Haldirams All in One, 200g",8904004402056,44.65,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004402056.jpg
"Amul Almondo Chocolates, 200g",8901262071611,180.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262071611.jpg
"Gits Rasgulla, 1kg Tin (16pics)",8901155302440,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155302440.jpg
"Ferrero Rocher Moments, 69.6g",8000500348208,160.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/0/8000500348208.jpg
"Ferrero Rocher Moments, 139.2g",8000500360606,320.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/0/8000500360606.jpg
"Cadbury Dairy Milk Spready, 200g",8901233030395,180.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901233030395.jpg
"Honey Bell Cake (100% Egg Free Vanilla Cake), 25g",8908005077084,11.90,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8908005077084.jpg
"Sri Sai Foods Fali Laddu (Peanut Laddus), 100g",,22.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/s/s/ssf1007.jpg
"Mahalaxmai  Disco Chikki, 500g",8906008440508,75.00,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Shreeji Peanut Chikki (Palli Patti), 100g",8906036300027,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906036300027_1.jpg
"Shreeji Tilli (Sesame) Chikki, 100g",8906036300126,40.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906036300126.jpg
"Cadbury Dairy Milk Paan jeer Chocolate, 36g",7622201458614,42.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/7/6/7622201458614.jpg
"Cadbury Dairy Milk Hint O Mint Chocolate, 36g",7622201458775,42.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/7/6/7622201458775_1.jpg
"Amul Shrikhand Badam Pista, 200g",8901262040105,50.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262040105.jpg
"Saloni Laung Sev, 500g",8906049067115,100.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906049067115.jpg
"Apis Himalaya Honey, 1kg Each (Buy 1 Get 1 Free)",8906021922050,390.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906021922050.jpg
"Apis Himalaya Honey, 500g Each (Buy 1 Get 1 Free)",8906021922067,210.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906021922067.jpg
"Apis Himalaya Honey, 225g Each (Buy 1 Get 1 Free)",8906021922081,115.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906021922081.jpg
"Apis Himalaya Honey, 125g",8906021925433,45.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906021925433.jpg
"Apis Fruit Blast, 500g",8906021927406,100.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906021927406.jpg
"Haldirams Rasgulla, 500g (8 Pics)",8904004405712,92.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405712.jpg
"Haldirams Rasgulla, 1kg (16 Pics)",,175.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405712_1.jpg
"Haldirams Soan Papadi, 250g",8904004405415,62.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405415.jpg
"Saloni Charkhi Boondi, 200g",,45.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/s/a/saloni_boondhi.jpg
"Cadbury Celebrations Assorted Chocolate Gift Pack, 186.6g",7622201438555,169.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/7/6/7622201438555.jpg
"Kissan Sweet & Spicy Tomato Sauce, 200g",8901030660337,61.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901030660337.jpg
"Kissan Chilli Tomato Sauce, 200g",8901030660290,61.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901030660290.jpg
"Kissan Chilli Tomato Sauce, 500g",8901030660283,100.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901030660290_1.jpg
"Del Monte Quality Tomato Ketchup, 500g Pouch",8901246003492,67.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901246003492.jpg
"Cadbury Celebrations Silk Special Selections,233g",7622201463595,297.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/7/1/71l7of3agrl._sx569_.jpg
"DelMonte Eggless Mayo (Mayonnaise Sauce), 500g",8901246004444,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901246004444.jpg
"DelMonte Eggless Mayo ( Mayonnaise Sauce), 900g",8901246003508,176.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901246004444_1.jpg
"Unibic Fruit & Nut Delight Cookies, 500g",8906009070636,124.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906009070636.jpg
"Unibic Choco Chips Cookies, 500g",8906009079813,132.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906009070636_1.jpg
"Sunfeast Bounce Double Creme Strawberry & Vanila, 72g",8901725110789,9.50,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Sunfeast Bounce Double Creme Choco & Vanilla Biscuits, 72g",8901725110734,9.50,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Sunfeast Bounce Double Creme Orange & Vanilla Biscuits, 72g",8901725110765,9.50,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Sunfeast Bounce Double Creme Choco Creme Biscuits, 82g",8901725134723,9.50,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Sunfeast Dark Fantasy Choco Fills, 24Pack, 300g",8901725101381,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725101381.jpg
"Sunfeast Snacky Simply Salted Biscuits, 50g",8901725132958,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725132958.jpg
"Sunfeast Snacky Sweets & Salt Bicuits, 60g",8901725133207,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725133207.jpg
"Sunfeast Veda Marie Light Biscuits, 75g",8901725107864,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725107864.jpg
"Sunfeast Marie Light Biscuits, 70g",8901725131951,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725131951.jpg
"Sunfeast Moms Magic Butter Biscuits, 60g",8901725135423,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725135423.jpg
"Sunfeast Moms Magic Fruit & Milk, 60g",8901725102517,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725102517.jpg
"Britannia Nutri Choice Sugar Free Cracker Biscuits, 300g",8901063026162,42.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901063026162.jpg
"Britannia Milk Bikis Creme Milky Sandwich, 100g",8901063035010,19.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901063035010.jpg
"Britannia Milk Bikis Biscuits , 150g",8901063012349,22.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901063012349.jpg
"Britannia Nutri Choice Ragi Cookies 0% Sugar Added, 150g",8901063154025,61.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901063154025.jpg
"Haldirams Gulab Jamun, 1kg (16 Pics)",8904004405910,185.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004405910.jpg
"Haldirams Dal Biji, 150g",8904004401219,32.30,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004401219.jpg
"Haldirams Lite Chiwda Lite Bite, 150g",8904004400564,22.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400564.jpg
"Haldirams Panchratan Mixture, 150g",8904004402810,52.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004402810.jpg
"Haldirams Soya Sticks, 200g",8904004400250,42.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004400250_1.jpg
"Haldirams Cham Cham, 1kg",8904004406016,175.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004406016.jpg
"Haldirams Murukku, 200g",8904004404111,52.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004404111.jpg
"Haldirams Khatta Meetha, 400g",8904004401134,65.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004401134.jpg
"Haldirams Mini Bhakarwadi, 200gq",8904004402513,52.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8904004402513.jpg
"Pringles Original Potato Chips,107g",8886467100277,90.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/8/8886467100277.jpg
"Amul Premium Jeera Rusk, 200g",8901262220835,22.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262220835.jpg
"Amul Premium Milk Rusk, 200g",8901262220828,22.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262220828.jpg
"Mahalaxmi Dry Fruit Gud Gajak Sweet, 500g",8906008440263,250.00,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Sundrop Cocoa Nut Almond Chocolatey Spread, 160g",8901512916501,85.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901512916501.jpg
"Gits Soan Papdi With Real Almonds & Pista, 500g",8901155304321,87.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/g/i/gits500.jpg
"Gits Rasgulla, 500g Tin (8 Pics)",8901155302341,77.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155302440_1.jpg
"Gits Gulab Jamun, 500g (8 Pics)",8901155301344,77.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155301344.jpg
